latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
39.7832,-122.99548,311.9,0.44,0.46,2020-09-09,09:36,1,nominal,2.0NRT,295.4,1.5,N
39.78481,-123.01272,319.9,0.44,0.46,2020-09-09,09:36,1,nominal,2.0NRT,295.5,2.5,N
39.59884,-121.1766,348.6,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.8,15.9,N
39.59949,-121.18258,367,0.53,0.42,2020-09-09,09:36,1,high,2.0NRT,299.7,11.2,N
39.60015,-121.18861,355.1,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,294.1,11.2,N
39.60085,-121.19503,342.4,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289,5.7,N
39.60158,-121.20172,329.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.9,5.7,N
39.6023,-121.20831,332.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.9,5.9,N
39.60301,-121.21478,341.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.8,5.9,N
39.60369,-121.22108,333.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.7,4.5,N
39.60437,-121.22721,330.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,294.4,4.5,N
39.60501,-121.23317,323.4,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.5,3.1,N
39.60566,-121.23912,320.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.8,3.1,N
39.60713,-121.25259,327.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.9,3.5,N
39.6079,-121.25967,335.7,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.1,5.7,N
39.60861,-121.26618,334.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292,5.7,N
39.60929,-121.27254,336.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.2,6.3,N
39.61003,-121.27933,339.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.7,6.3,N
39.61085,-121.28687,337.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.3,5.2,N
39.61167,-121.29443,332.4,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.5,5.2,N
39.61235,-121.30069,331,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.2,5.2,N
39.61298,-121.3065,334.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.5,5.2,N
39.61364,-121.31255,339.7,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293,6.9,N
39.61436,-121.3192,340.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291,6.9,N
39.61507,-121.3258,336.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.4,7.8,N
39.61572,-121.33186,341.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.5,7.8,N
39.61632,-121.33741,347.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.7,9.6,N
39.61692,-121.34297,343.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.2,9.6,N
39.61755,-121.34876,347.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.8,13.6,N
39.61822,-121.35497,354.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.9,13.6,N
39.61891,-121.3614,367,0.54,0.42,2020-09-09,09:36,1,high,2.0NRT,294.7,24.5,N
39.6196,-121.36782,367,0.54,0.42,2020-09-09,09:36,1,high,2.0NRT,295.9,24.5,N
39.62029,-121.37422,355.8,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,295.6,34.1,N
39.62098,-121.38065,355.3,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,300.2,34.1,N
39.62168,-121.38713,354.2,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,301.4,41.6,N
39.62237,-121.39357,353.4,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,301.7,41.6,N
39.62305,-121.39993,355.5,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,297.6,35.9,N
39.636,-121.30022,320.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.8,2.9,N
39.63665,-121.30624,332.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.2,5.1,N
39.63736,-121.31267,336.6,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.1,5.1,N
39.63805,-121.31901,341.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.5,7.3,N
39.63873,-121.32528,347.7,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,294.1,7.3,N
39.63939,-121.33128,354.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,298.1,7.6,N
39.64002,-121.3371,340.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,295.5,7.6,N
39.64069,-121.34325,349.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,297,7.5,N
39.64142,-121.34988,346.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,294.5,7.5,N
39.64217,-121.3568,350.7,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.6,10.3,N
39.64291,-121.36352,347.4,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.8,10.3,N
39.64362,-121.37007,345.9,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.7,11.2,N
39.64433,-121.37656,352.5,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.5,11.2,N
39.64502,-121.38288,352,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.1,14,N
39.64571,-121.38925,354.3,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.2,14,N
39.64642,-121.39586,356.1,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.3,24.8,N
39.64714,-121.40242,367,0.55,0.42,2020-09-09,09:36,1,high,2.0NRT,288.4,24.8,N
39.64784,-121.40881,367,0.55,0.42,2020-09-09,09:36,1,high,2.0NRT,287.7,41.1,N
39.64853,-121.41525,367,0.55,0.43,2020-09-09,09:36,1,high,2.0NRT,287.9,41.1,N
39.64925,-121.42181,367,0.55,0.43,2020-09-09,09:36,1,high,2.0NRT,285.9,21.9,N
39.64999,-121.42869,367,0.55,0.43,2020-09-09,09:36,1,high,2.0NRT,285,21.9,N
39.65066,-121.43484,355.2,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,283.8,14.2,N
39.65131,-121.44084,350.4,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,281.9,14.2,N
39.65196,-121.44694,343.8,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,279.2,9.3,N
39.65261,-121.4529,335.7,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,277.7,9.3,N
39.65324,-121.45877,327.3,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,277.2,4.7,N
39.62013,-121.12093,312.1,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.8,2.4,N
39.62706,-121.18339,317.9,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,280.4,5.2,N
39.62773,-121.1894,314.6,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,280.1,2.6,N
39.62839,-121.19542,309.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,279.4,2.6,N
39.62907,-121.20162,306.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,281.5,1.5,N
39.62975,-121.20777,304.7,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,283.6,1.5,N
39.63045,-121.21408,307.6,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.9,1.5,N
39.63119,-121.22073,307.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,286.8,1.5,N
39.63191,-121.22729,308.4,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,286.6,1.8,N
39.63264,-121.2339,311.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.5,1.8,N
39.63338,-121.24065,315.6,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,286.9,2.5,N
39.63416,-121.24759,313.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,286.5,2.5,N
39.63496,-121.25483,311.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,285.6,2.1,N
39.63577,-121.26218,310.7,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,285,2.1,N
39.63657,-121.26936,313.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,285.4,2.5,N
39.63735,-121.2765,315.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.5,2.5,N
39.63807,-121.28307,314.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.4,2.3,N
39.63872,-121.28896,315.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.4,2.3,N
39.63929,-121.29423,318.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.4,2.9,N
39.65787,-121.46478,319.6,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,278.1,4.7,N
39.65862,-121.4717,312.4,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,278,2,N
39.65937,-121.47858,305.8,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,278.1,2,N
39.66021,-121.48637,300.4,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,278.8,1.1,N
39.62086,-121.12753,367,0.53,0.42,2020-09-09,09:36,1,high,2.0NRT,325.8,327.1,N
39.62164,-121.13446,367,0.53,0.42,2020-09-09,09:36,1,high,2.0NRT,358.8,327.1,N
39.62234,-121.14081,367,0.53,0.42,2020-09-09,09:36,1,high,2.0NRT,323.3,413.1,N
39.62299,-121.1466,367,0.53,0.42,2020-09-09,09:36,1,high,2.0NRT,316.7,413.1,N
39.62362,-121.15234,344.6,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,298.1,63.9,N
39.6243,-121.15843,354.9,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.1,63.9,N
39.625,-121.16477,355.5,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,284.3,14.9,N
39.6257,-121.1711,340.4,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,279.5,14.9,N
39.62639,-121.17732,323.8,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,278.4,5.2,N
39.6399,-121.29981,320.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.8,2.9,N
39.64054,-121.30562,324.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290,5.1,N
39.6412,-121.31166,332,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.3,5.1,N
39.64188,-121.31787,343.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,294.8,7.3,N
39.64256,-121.3241,348.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,296.6,7.3,N
39.64322,-121.33019,345.4,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,296.5,7.6,N
39.64387,-121.33607,340,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,295.8,7.6,N
39.64455,-121.34232,344.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,296.9,7.5,N
39.64529,-121.34909,334.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293,7.5,N
39.64606,-121.35612,347.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,294,10.3,N
39.64679,-121.36278,345,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.6,10.3,N
39.6475,-121.36924,342.1,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.8,11.2,N
39.64819,-121.37564,352.4,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,292.4,11.2,N
39.64889,-121.382,351.4,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.4,14,N
39.64958,-121.38839,356.3,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.2,14,N
39.65031,-121.39513,367,0.55,0.42,2020-09-09,09:36,1,high,2.0NRT,288.9,24.8,N
39.65103,-121.40166,356.1,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.8,24.8,N
39.65174,-121.40824,351.2,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,296.1,41.1,N
39.65245,-121.41481,354.3,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,293.8,41.1,N
39.65317,-121.42135,367,0.55,0.43,2020-09-09,09:36,1,high,2.0NRT,286.7,21.9,N
39.65392,-121.42825,367,0.55,0.43,2020-09-09,09:36,1,high,2.0NRT,285.3,21.9,N
39.65458,-121.43433,355.6,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,283.8,14.2,N
39.65522,-121.44028,350.5,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,281.5,14.2,N
39.65588,-121.44633,343.6,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,279.3,9.3,N
39.65653,-121.45236,335.7,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,277.4,9.3,N
39.65718,-121.45837,327.4,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,277.7,4.7,N
39.60582,-121.11768,305.1,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.4,4.3,N
39.60646,-121.12375,310.9,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289,2.8,N
39.6071,-121.12981,315.8,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.8,2.8,N
39.61494,-121.20477,319.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,285.6,3.3,N
39.61559,-121.211,319.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.6,2.7,N
39.61625,-121.21735,318.6,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.9,2.7,N
39.61691,-121.22367,317.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.9,2.2,N
39.61756,-121.22989,313.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.2,2.2,N
39.61819,-121.23598,313.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.5,2.1,N
39.61886,-121.24237,312.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.1,2.1,N
39.61958,-121.24941,315.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.1,2.7,N
39.62391,-121.29163,320,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.9,2.9,N
39.64279,-121.47543,315.2,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,279.4,3.5,N
39.64346,-121.48206,309,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,279.5,1.4,N
39.64419,-121.48933,302.4,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,280.5,1.4,N
39.60775,-121.13604,324.9,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.3,6,N
39.60844,-121.14265,328.6,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289,6,N
39.60913,-121.14926,326.1,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290,5.1,N
39.60977,-121.15539,323.6,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290,5.1,N
39.61037,-121.16106,333.2,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.3,26.6,N
39.61103,-121.16731,337.3,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,301.9,26.6,N
39.61169,-121.17364,354.3,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,308,38.3,N
39.61232,-121.17966,355.5,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,300.6,38.3,N
39.61296,-121.18572,343.9,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.5,6.6,N
39.61361,-121.19196,331.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,285,6.6,N
39.61427,-121.19835,324,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,283.1,3.3,N
39.62037,-121.25713,324.4,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.3,2.7,N
39.62113,-121.2646,332.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.7,3.6,N
39.62182,-121.27133,324.6,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288,3.6,N
39.62249,-121.27778,320.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.1,2.9,N
39.62323,-121.28506,322.7,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.4,2.9,N
39.62451,-121.29736,321.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.5,2.9,N
39.62508,-121.30275,324.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.4,3.7,N
39.62571,-121.3089,337.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.8,3.7,N
39.6264,-121.31548,338.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.6,5.5,N
39.62707,-121.32208,338.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.5,5.5,N
39.62774,-121.32857,340.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.4,7.8,N
39.62834,-121.33432,345.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.7,7.8,N
39.62892,-121.3399,353.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,297,13.2,N
39.62952,-121.34562,356.4,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,299.5,13.2,N
39.63018,-121.35207,367,0.54,0.42,2020-09-09,09:36,1,high,2.0NRT,298.2,16.4,N
39.63087,-121.35883,355.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,295.6,16.4,N
39.63156,-121.36556,367,0.55,0.42,2020-09-09,09:36,1,high,2.0NRT,295.4,13.8,N
39.61681,-121.14772,367,0.53,0.42,2020-09-09,09:36,1,high,2.0NRT,298.1,72,N
39.61741,-121.15344,356.1,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.8,72,N
39.61805,-121.15944,355.1,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.7,24.2,N
39.61871,-121.16573,353.6,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,286.8,24.2,N
39.61938,-121.17213,354.4,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.5,9.7,N
39.62003,-121.17834,343.5,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,286.5,9.7,N
39.62066,-121.18434,332.8,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,283.8,4.4,N
39.62129,-121.19035,322.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,282.9,4.4,N
39.63278,-121.30081,324.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289,2.7,N
39.6334,-121.30682,335.7,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.5,2.7,N
39.63408,-121.31335,341.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.6,4.9,N
39.63475,-121.31979,334.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.1,4.9,N
39.63541,-121.32614,342.7,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.9,8.4,N
39.63602,-121.33208,352.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,296.5,8.4,N
39.63662,-121.33782,342.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,295.8,7.5,N
39.63725,-121.34389,351.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,296.9,7.5,N
39.63793,-121.35041,354,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,295.2,11,N
39.63862,-121.35719,349.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.2,11,N
39.63932,-121.36398,348.9,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.8,10.7,N
39.64,-121.37061,348.6,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.5,10.7,N
39.64067,-121.37712,349.2,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.1,13.1,N
39.64133,-121.38354,354,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.8,13.1,N
39.64199,-121.38995,367,0.55,0.42,2020-09-09,09:36,1,high,2.0NRT,289.4,16.8,N
39.64266,-121.39645,367,0.55,0.42,2020-09-09,09:36,1,high,2.0NRT,288.3,16.8,N
39.64333,-121.40291,356.2,0.55,0.42,2020-09-09,09:36,1,nominal,2.0NRT,290.5,26.5,N
39.64397,-121.40925,367,0.55,0.43,2020-09-09,09:36,1,high,2.0NRT,289.4,26.5,N
39.64463,-121.41557,367,0.55,0.43,2020-09-09,09:36,1,high,2.0NRT,287.7,22.5,N
39.6453,-121.42216,367,0.55,0.43,2020-09-09,09:36,1,high,2.0NRT,286.8,22.5,N
39.64601,-121.42911,367,0.55,0.43,2020-09-09,09:36,1,high,2.0NRT,285.4,18.7,N
39.64665,-121.43536,367,0.55,0.43,2020-09-09,09:36,1,high,2.0NRT,284.6,18.7,N
39.64728,-121.44149,353.3,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,282.4,12.5,N
39.64791,-121.44763,345.6,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,280.1,12.5,N
39.64854,-121.45367,336.6,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,278.1,7,N
39.64915,-121.45964,328.4,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,277.5,7,N
39.64981,-121.46605,320.3,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,277.9,3.2,N
39.78519,-122.88117,329.7,0.43,0.46,2020-09-09,09:36,1,nominal,2.0NRT,292.3,2.6,N
39.79495,-122.99167,335.1,0.44,0.46,2020-09-09,09:36,1,nominal,2.0NRT,299.3,8.9,N
39.79546,-122.99758,329.6,0.44,0.46,2020-09-09,09:36,1,nominal,2.0NRT,297.8,3.2,N
39.61728,-121.11499,305.5,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.6,5.2,N
39.61792,-121.121,314.2,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.8,22.1,N
39.62514,-121.18961,317.6,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,281.1,4.4,N
39.62578,-121.19569,312.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,279.6,2.2,N
39.62643,-121.20191,307.4,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,279.8,2.2,N
39.62708,-121.20806,305.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,283.2,1.5,N
39.62774,-121.21432,308.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.4,1.5,N
39.62843,-121.22097,306.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,286.2,1.5,N
39.62911,-121.2275,307.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,286.8,1.5,N
39.6298,-121.23407,308.7,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.1,2.1,N
39.6305,-121.24081,315.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.6,2.1,N
39.63122,-121.24783,313.6,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.1,2.4,N
39.63198,-121.25516,315.4,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.5,2.4,N
39.63275,-121.26265,312.5,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,285.8,2.3,N
39.63348,-121.26982,315.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,285.9,2.3,N
39.63422,-121.27698,316.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,287.3,2.4,N
39.6349,-121.28351,314.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.7,2.4,N
39.63551,-121.28925,315.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.4,1.2,N
39.63605,-121.29443,318.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289,1.2,N
39.65438,-121.47186,312.8,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,277.9,3.2,N
39.65511,-121.47899,306.5,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,277.8,1.3,N
39.65593,-121.48727,300.9,0.55,0.43,2020-09-09,09:36,1,nominal,2.0NRT,278.3,1.3,N
39.79038,-122.89153,306.6,0.43,0.46,2020-09-09,09:36,1,nominal,2.0NRT,293.6,1.5,N
39.79124,-122.90112,313.4,0.43,0.46,2020-09-09,09:36,1,nominal,2.0NRT,293.3,1.7,N
39.79165,-122.90563,310.4,0.43,0.46,2020-09-09,09:36,1,nominal,2.0NRT,290.9,1.7,N
39.79208,-122.9105,310.8,0.43,0.46,2020-09-09,09:36,1,nominal,2.0NRT,292.7,2.3,N
39.79822,-122.97995,314.3,0.44,0.46,2020-09-09,09:36,1,nominal,2.0NRT,296.4,4.3,N
39.79976,-122.99754,309.6,0.44,0.46,2020-09-09,09:36,1,nominal,2.0NRT,295.2,3.2,N
39.61859,-121.12743,324.2,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,297.1,22.1,N
39.61932,-121.1344,367,0.53,0.42,2020-09-09,09:36,1,high,2.0NRT,358,296.3,N
39.62001,-121.14095,367,0.53,0.42,2020-09-09,09:36,1,high,2.0NRT,324.4,296.3,N
39.62064,-121.14687,340.2,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,309,72,N
39.62124,-121.15253,353.5,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,298.1,72,N
39.62188,-121.15858,355.6,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.5,24.2,N
39.62255,-121.16493,356.6,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,285.1,24.2,N
39.62321,-121.17131,343.8,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,280.2,9.7,N
39.62387,-121.17754,327.3,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,277.7,9.7,N
39.6245,-121.18359,321.8,0.53,0.42,2020-09-09,09:36,1,nominal,2.0NRT,280.3,4.4,N
39.63663,-121.2999,320.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,288.8,2.7,N
39.63726,-121.30587,328.9,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,289.6,2.7,N
39.63792,-121.3123,336.2,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,291.8,4.9,N
39.63859,-121.31864,341.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,293.3,4.9,N
39.63924,-121.32492,349.3,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,295.4,8.4,N
39.63986,-121.33098,355.1,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,298,8.4,N
39.64048,-121.33679,341.6,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,295.8,7.5,N
39.64112,-121.34297,348.8,0.54,0.42,2020-09-09,09:36,1,nominal,2.0NRT,297.8,7.5,N
